Case_category,Clean Text,Particiant Role
kj_sport,#柯洁##柯洁粉丝网络暴力素人#,控诉者
kj_sport,有一说一，不说女生怎么了。你们骂的是真脏啊,控诉者
kj_sport,@XXxAXAxXX真的恶心,控诉者
kj_sport,给????看笑了，我寻思博主一没骂??二不阴阳怪气，怎么就要被评论里有些nt追着骂这些几把话。,控诉者
kj_sport,去别人微博底下嘲讽别人有才无德，被粉丝骂回来了，现在又装成一副受害者的模样，然后一堆无脑跟风的人就跑过来洗白了，说什么小姐姐好可怜不要理他们，她要真这么无辜，当初还去别人微博底下嘲讽别人干嘛？人要为自己说出过的话负责，嘲讽完别人拍拍屁股就走了，不好意思，没有这么好的事情哦。,控诉者
kj_sport,投诉恶臭评论,控诉者
kj_sport,网络暴力的人还有理了？！,控诉者
kj_sport,不管怎么样在这里评论的不就是网络暴力？？？,控诉者
kj_sport,这层评论果真恶臭??吐了,控诉者
kj_sport,竟然被骂到现在。。。是有多疯啊,控诉者
kj_sport,怜爱妹子，有些人太没素质了,控诉者
kj_sport,柯洁太恶心了,控诉者
kj_sport,微博就是一个连正常质问都能带上亲妈的地方,控诉者
kj_sport,还有做设计行业也是，从入学，老师就说班上男生是顶梁柱，从来不关心女生，还找男生们聊天吃饭，也没管班里的女生（一共就23个女生，男生只有4个，我就呵呵了，女生活该自生自灭？,控诉者
kj_sport,开麦辱骂的键盘侠，无论男女，必当接盘侠，被绿一辈子。惩治网络暴力者人人有责。,控诉者
kj_sport,有丶恶心,控诉者
kj_sport,恶心,控诉者
kj_sport,评论里嘴脏的是没父母吗说话恶毒得比下水道还恶心,控诉者
kj_sport,@梦酱ii1.搭档走错棋就黑脸骂人，声称下棋男女有别2.嘲讽女搭档着装(把女搭档烦哭)，内涵国内女棋手人丑棋臭3.内涵女棋手赢比赛是因为凸点(实为衣服褶皱)4.说奚梦瑶生孩子是下蛋5.梁钰提出宣传的不平等问题嘲讽拳皇。被网友批评，他挂素人引导粉丝网暴?,控诉者
kj_sport,狗粉丝真的有够恶心的,控诉者
kj_sport,微博这种素质水平真的是令人害怕……妹子别怕，不要在意他们，更不要成为他们,控诉者
kj_sport,有必要这样骂她吗？我不懂了,控诉者
kj_sport,这妹子和因为穿衣自由被diss的热依扎遭遇的是同一波人吧这评论恶臭的。。。,控诉者
kj_sport,太恶心了,控诉者
kj_sport,你们田园女权和香港废青都是一个毛病，惯得你们一身臭毛病。,控诉者
kj_sport,@清华大学柯洁太恶臭了,控诉者
kj_sport,评论里都是什么鬼,控诉者
kj_sport,骨子里的仇女太难掩盖，就这样的人还说平权？可见平权真的是男权脑的遮羞布。//@骨瞳-yo:加上评论区一起看洁宝恶臭套餐辣,控诉者
kj_sport,评论恶臭屌丝金针菇男拉黑举报一条龙,控诉者
kj_sport,人家截女??评论就是不尊重女性了？我即世界？,控诉者
kj_sport,清华大学培养的好人才@清华大学#柯洁粉丝网络暴力素人#,控诉者
kj_sport,为什么这些女的一骂人就是金针菇啊关注点永远在jb？我有点恶心了。。。,控诉者
kj_sport,女权首先要摒弃的就是性别歧视，但是她们骂人和抨击以性器官开头。就离谱儿,控诉者
kj_sport,太恶心人了,控诉者
kj_sport,直接挂女生照片的我也是很呕,控诉者
kj_sport,恶臭言论对一个女生的体重指手画脚,控诉者
kj_sport,真他妈恶心,控诉者
kj_sport,口区,控诉者
kj_sport,微博就是一个连正常质问都能带上亲妈的地方,控诉者
kj_sport,太可怕了。。我觉得博主的微博也可以换个号了，整天看这些肯定心里不舒服,控诉者
kj_sport,上去，他和他粉丝都是一群跳梁小丑，没有素质，脏话满篇,控诉者
kj_sport,煽动性别对立，nb嗷,控诉者
kj_sport,女特权给的还是少了,控诉者
kj_sport,热评第一居然删掉了 希望是因为还有点羞耻心哈 ?评论配图,旁观者
kj_sport,你往下翻翻??就会发现这个女的网络暴力运动员,旁观者
kj_sport,某些女人的素质更震惊你。十句话九句是蛆,旁观者
kj_sport,我也惊了，现实生活中从来没见过那么多恶臭发言,旁观者
kj_sport,原来如此哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,旁观者
kj_sport,看你这头像就知道是朋友,旁观者
kj_sport,我好奇你被挂的公道话是什么敢截图发出来吗,旁观者
kj_sport,原来如此哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,旁观者
kj_sport,@850_宫野志保厨也是fygod厨,旁观者
kj_sport,说明他们心里也是这么想的，对号入座呗,旁观者
kj_sport,........170 160这还不算胖嘛,旁观者
kj_sport,没毛病，ikun三观就是正,旁观者
kj_sport,“你们还是活”后面那个什么意思啊？,旁观者
kj_sport,华为的路人粉都被你这样的人败光了,旁观者
kj_sport,你拉黑也没用啊，谁在乎你个平民百姓,旁观者
kj_sport,房祖名他爹还是禁毒大使呢??,旁观者
kj_sport,卧槽！！！！原来如此！！！！！！！,旁观者
kj_sport,网警：别网暴网暴的我们不管,旁观者
kj_sport,学校想填啥填啥的 我还能填霍格沃兹呢,旁观者
kj_sport,没关系，他们对我们的生活毫无影响,旁观者
kj_sport,把你的公道话发出来看看 不然别比比,旁观者
kj_sport,清华看你一眼算他输,旁观者
kj_sport,某些人不配在我的评论区说话厚,旁观者
kj_sport,小胖就可爱，但这条狗一点也不可爱,旁观者
kj_sport,建议北大录取,旁观者
kj_sport,炫炫炫炫炫炫炫,旁观者
kj_sport,歪楼了吧，莫在这楼扯这个吧,旁观者
kj_sport,我想知道这个女孩到底说了啥,旁观者
kj_sport,清华北大招生办在你家楼下打起来啦,旁观者
kj_sport,都是男人，互相理解,旁观者
kj_sport,#柯洁粉丝网络暴力素人#,旁观者
kj_sport,是你,旁观者
kj_sport,李喆李吉吉哈哈哈哈哈哈哈哈,旁观者
kj_sport,自我介绍？,旁观者
kj_sport,别拉黑 怕个卵,旁观者
kj_sport,2月05日：打不开诶??,旁观者
kj_sport,哈哈哈哈哈哈有内味儿了,旁观者
kj_sport,你是真伯爵嘛 知乎那个？？,旁观者
kj_sport,在？看看你的公道话？,旁观者
kj_sport,gay风评被害,旁观者
kj_sport,hxd，顶住,旁观者
kj_sport,学校可以随便填的,旁观者
kj_sport,头像？,旁观者
kj_sport,公道话发出来看看,旁观者
kj_sport,烂钱一起恰,旁观者
kj_sport,太多了拉着累,旁观者
kj_sport,不发留着给yxh蹭热度呐,旁观者
kj_sport,你不也用的苹果吗,旁观者
kj_sport,清华清华……,旁观者
kj_sport,受了啥刺激？,旁观者
kj_sport,已经在动手了,旁观者
kj_sport,哈哈哈，就服你,旁观者
kj_sport,这些男的怎么回事,旁观者
kj_sport,确实,旁观者
kj_sport,upup,旁观者
kj_sport,别…我武不认！,旁观者
kj_sport,夺子姐太被骂惨了,旁观者
kj_sport,上去上去,旁观者
kj_sport,顶顶顶,旁观者
kj_sport,设计也是！,旁观者
kj_sport,什么叫感性地下棋,旁观者
kj_sport,无意点开???,旁观者
kj_sport,O网页链接,旁观者
kj_sport,张语格好惨,旁观者
kj_sport,学霸看学渣罢了,旁观者
kj_sport,便宜他了,旁观者
kj_sport,是我了,旁观者
kj_sport,就是你吗,旁观者
kj_sport,是我了,旁观者
kj_sport,无意点开,旁观者
kj_sport,是这样的,旁观者
kj_sport,哈哈哈,旁观者
kj_sport,我悟了,旁观者
kj_sport,你真相了,旁观者
kj_sport,哈哈,旁观者
kj_sport,摸摸你,旁观者
kj_sport,？,旁观者
kj_sport,拉黑了,旁观者
kj_sport,围棋圈的都知道潜伏就是柯洁呀，棋手的id都是公开的,旁观者
kj_sport,你是有八块腹肌还是？,旁观者
kj_sport,你说的显然是针对你们粉丝，作为路人的我第一观感就很不佳，粉丝评论周扬青和jf一起作为梗本身就不太恰当了，柯洁再接着回复关于女权的，这…我不评论了，我是真路人，也没骂过人，吃瓜吃到现在我现在已经不想再关注这件事情了，再见。,旁观者
kj_sport,所以我说只传其中一个，不论男女，他们家里的人是该抨击，问题是人家自己的财产啊，你们到时候真有后代，爱传谁传谁，大不了就被家人说偏心呗,旁观者
kj_sport,那人和他的回复都是嘲讽蒋劲夫的，看不出来他们是一伙的也不是在嘲笑周扬青啊。也不算是全宇宙理解力最强，也就正常水平吧,旁观者
kj_sport,我建议你可以做个身体成分分析，我也不是要让你认同我的观点或者是怎么样，你做个成分分析就知道你体类成分组成了,旁观者
kj_sport,啥意思 这个图上的意思是这个女棋手自己说用的美人计？ 然后被柯洁嘲了是吗,旁观者
kj_sport,对不起看到这层笑出声了哈哈哈哈哈哈我孙哥再躺一枪哈哈哈哈哈,旁观者
kj_sport,这张图字面意思就是lzx没打够周青杨？不知道这张图在反讽什么 ?评论配图,旁观者
kj_sport,我真的体检过的。。。 算了也没事，你不相信这件事情对我又没有影响,旁观者
kj_sport,……………………不是，看了你的私信我觉得还是不和你说话了，宁太认真了,旁观者
kj_sport,顺便录个屏众所周知 视频是不能p的 所以一定是真的,旁观者
kj_sport,他讽的是周？？？不是嘲讽jjf跟女? 师吗？为什么会觉得是嘲讽周啊,旁观者
kj_sport,我会说的词汇比恁脸上的麻子还多，请不要再学我说话了,旁观者
kj_sport,啊？原来还有内情的吗…哎所以说互联网真的不必太过真情实感,旁观者
kj_sport,而且他没有受过良好教育，很小就去专注下棋了去清华也是近段时间的事,旁观者
kj_sport,还是算了，人活着当然要好好活着，但黏在身上的臭蛆当然是要杀死的,旁观者
kj_sport,内涵许昕，说许昕不配和叶诗文打混双,旁观者
kj_sport,罗志祥并没有打过周扬青啊，你确定这不是在反讽蒋劲夫？,旁观者
kj_sport,按你这个逻辑这个博主就是个害人精呢,旁观者
kj_sport,对不起对不起看岔了 还在上学去年刚录取,旁观者
kj_sport,你急了你急了你急了你急了你急了你急了你急了,旁观者
kj_sport,关我屁事，什么叫就我？有资格报警的人又不是我。,旁观者
kj_sport,他是不是没上过高中啊？（不是辱骂的意思就是字面意思,旁观者
kj_sport,那咱见个面看看谁是一事无成谁文化水平低，如何呀,旁观者
kj_sport,omg……麦艾斯麦艾斯麦艾斯,旁观者
kj_sport,是的是的，我就是初中我知道,旁观者
kj_sport,咦，不是zhe么（小声（是我记错了？,旁观者
kj_sport,你说的很对 谢谢你啊挺自觉的呢,旁观者
kj_sport,三个多月了，别回了，我都忘了啥事了,旁观者
kj_sport,姑娘认错人了，我不是你男朋友,旁观者
kj_sport,楼主不是女权？求解释,旁观者
kj_sport,okkk，千万别放过他,旁观者
kj_sport,这个人大号找到了@带带大师兄??。,旁观者
kj_sport,哪她那里不对了,旁观者
kj_sport,没有...我也是从别的评论存的,旁观者
kj_sport,互相感恩。[皱眉],旁观者
kj_sport,那你回我啥？,旁观者
kj_sport,姐妹有原片吗恰个链接,旁观者
kj_sport,我骨架是遗传大的。。。,旁观者
